"","Relinquished","X","Date","Team","Acquired","Notes","slugPlayerBREF","isActive","yearsPlayer","countSeasons","slugSeasonRookie","slugSeasonLast","urlPlayerBioBREF","year","position1","hand","typeInjury"
"845","Danilo Gallinari",171207,"2019-12-22","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"ShootingGuard","Right","ankle"
"846","Danilo Gallinari",201152,"2019-01-20","Clippers","","placed on IL with lower back spasms","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"SmallForward","Right","back"
"847","Danilo Gallinari",201152,"2019-01-20","Clippers","","placed on IL with lower back spasms","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"PowerForward","Right","back"
"849","Danilo Gallinari",201152,"2019-01-20","Clippers","","placed on IL with lower back spasms","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"ShootingGuard","Right","back"
"850","Danilo Gallinari",221321,"2020-08-10","Thunder","","placed on IL with left ankle injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"SmallForward","Right","ankle"
"851","Danilo Gallinari",221321,"2020-08-10","Thunder","","placed on IL with left ankle injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"PowerForward","Right","ankle"
"853","Danilo Gallinari",221321,"2020-08-10","Thunder","","placed on IL with left ankle injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"ShootingGuard","Right","ankle"
"854","Danilo Gallinari",26930,"2016-02-29","Nuggets","","placed on IL with torn ligaments in right ankle (out for season)","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2016,"SmallForward","Right","ankle"
"855","Danilo Gallinari",26930,"2016-02-29","Nuggets","","placed on IL with torn ligaments in right ankle (out for season)","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2016,"PowerForward","Right","ankle"
"857","Danilo Gallinari",26930,"2016-02-29","Nuggets","","placed on IL with torn ligaments in right ankle (out for season)","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2016,"ShootingGuard","Right","ankle"
"858","Danilo Gallinari",131233,"2020-02-28","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"SmallForward","Right","ankle"
"859","Danilo Gallinari",131233,"2020-02-28","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"PowerForward","Right","ankle"
"861","Danilo Gallinari",131233,"2020-02-28","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"ShootingGuard","Right","ankle"
"862","Danilo Gallinari",261017,"2017-04-11","Nuggets","","placed on IL for rest","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"SmallForward","Right","rest"
"863","Danilo Gallinari",261017,"2017-04-11","Nuggets","","placed on IL for rest","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"PowerForward","Right","rest"
"865","Danilo Gallinari",261017,"2017-04-11","Nuggets","","placed on IL for rest","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"ShootingGuard","Right","rest"
"866","Danilo Gallinari",23991,"2017-02-03","Nuggets","","placed on IL with strained groin","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"SmallForward","Right","groin"
"867","Danilo Gallinari",23991,"2017-02-03","Nuggets","","placed on IL with strained groin","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"PowerForward","Right","groin"
"869","Danilo Gallinari",23991,"2017-02-03","Nuggets","","placed on IL with strained groin","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"ShootingGuard","Right","groin"
"870","Danilo Gallinari",151094,"2018-03-09","Clippers","","placed on IL with fractured right hand","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"SmallForward","Right","hand"
"871","Danilo Gallinari",151094,"2018-03-09","Clippers","","placed on IL with fractured right hand","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"PowerForward","Right","hand"
"873","Danilo Gallinari",151094,"2018-03-09","Clippers","","placed on IL with fractured right hand","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"ShootingGuard","Right","hand"
"874","Danilo Gallinari",23083,"2017-03-16","Nuggets","","placed on IL with left knee injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"SmallForward","Right","knee"
"875","Danilo Gallinari",23083,"2017-03-16","Nuggets","","placed on IL with left knee injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"PowerForward","Right","knee"
"877","Danilo Gallinari",23083,"2017-03-16","Nuggets","","placed on IL with left knee injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2017,"ShootingGuard","Right","knee"
"878","Danilo Gallinari",101214,"2020-01-07","Thunder","","placed on IL with right calf injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"SmallForward","Right","calf"
"879","Danilo Gallinari",101214,"2020-01-07","Thunder","","placed on IL with right calf injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"PowerForward","Right","calf"
"881","Danilo Gallinari",101214,"2020-01-07","Thunder","","placed on IL with right calf injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"ShootingGuard","Right","calf"
"882","Danilo Gallinari",41130,"2018-11-19","Clippers","","placed on IL with illness","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"SmallForward","Right","illness"
"883","Danilo Gallinari",41130,"2018-11-19","Clippers","","placed on IL with illness","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"PowerForward","Right","illness"
"885","Danilo Gallinari",41130,"2018-11-19","Clippers","","placed on IL with illness","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2018,"ShootingGuard","Right","illness"
"886","Danilo Gallinari",221279,"2019-12-09","Thunder","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"SmallForward","Right","ankle"
"887","Danilo Gallinari",221279,"2019-12-09","Thunder","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"PowerForward","Right","ankle"
"889","Danilo Gallinari",221279,"2019-12-09","Thunder","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"ShootingGuard","Right","ankle"
"890","Danilo Gallinari",4844,"2014-12-10","Nuggets","","placed on IL with bone bruise in right knee","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"SmallForward","Right","knee"
"891","Danilo Gallinari",4844,"2014-12-10","Nuggets","","placed on IL with bone bruise in right knee","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"PowerForward","Right","knee"
"893","Danilo Gallinari",4844,"2014-12-10","Nuggets","","placed on IL with bone bruise in right knee","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"ShootingGuard","Right","knee"
"894","Danilo Gallinari",81254,"2021-01-02","Hawks","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2021,"SmallForward","Right","ankle"
"895","Danilo Gallinari",81254,"2021-01-02","Hawks","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2021,"PowerForward","Right","ankle"
"897","Danilo Gallinari",81254,"2021-01-02","Hawks","","placed on IL with sprained right ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2021,"ShootingGuard","Right","ankle"
"898","Danilo Gallinari",171221,"2020-01-25","Thunder","","placed on IL with left thumb injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"SmallForward","Right","thumb"
"899","Danilo Gallinari",171221,"2020-01-25","Thunder","","placed on IL with left thumb injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"PowerForward","Right","thumb"
"901","Danilo Gallinari",171221,"2020-01-25","Thunder","","placed on IL with left thumb injury","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2020,"ShootingGuard","Right","thumb"
"902","Danilo Gallinari",5910,"2015-12-22","Nuggets","","placed on IL with sprained left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2015,"SmallForward","Right","ankle"
"903","Danilo Gallinari",5910,"2015-12-22","Nuggets","","placed on IL with sprained left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2015,"PowerForward","Right","ankle"
"905","Danilo Gallinari",5910,"2015-12-22","Nuggets","","placed on IL with sprained left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2015,"ShootingGuard","Right","ankle"
"906","Danilo Gallinari",161177,"2019-03-30","Clippers","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"SmallForward","Right","ankle"
"907","Danilo Gallinari",161177,"2019-03-30","Clippers","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"PowerForward","Right","ankle"
"909","Danilo Gallinari",161177,"2019-03-30","Clippers","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"ShootingGuard","Right","ankle"
"910","Danny Granger",20819,"2014-04-03","Clippers","","placed on IL with strained left hamstring","grangda01",FALSE,"2006-2015",10,"2005-06","2014-15","https://www.basketball-reference.com/players/g/grangda01.html",2014,"SmallForward","Right","hamstring"
"911","Danny Granger",10830,"2014-11-01","Heat","","placed on IL with hamstring injury","grangda01",FALSE,"2006-2015",10,"2005-06","2014-15","https://www.basketball-reference.com/players/g/grangda01.html",2014,"SmallForward","Right","hamstring"
"912","Danny Green",261067,"2018-01-03","Spurs","","placed on IL with tightness in left groin","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2018,"ShootingGuard","Right","groin"
"913","Danny Green",261067,"2018-01-03","Spurs","","placed on IL with tightness in left groin","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2018,"SmallForward","Right","groin"
"914","Danny Green",15957,"2016-11-11","Spurs","","placed on IL for rest","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2016,"ShootingGuard","Right","rest"
"915","Danny Green",15957,"2016-11-11","Spurs","","placed on IL for rest","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2016,"SmallForward","Right","rest"
"916","Danny Green",151243,"2020-08-08","Lakers","","placed on IL with right hip injury","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2020,"ShootingGuard","Right","hip"
"917","Danny Green",151243,"2020-08-08","Lakers","","placed on IL with right hip injury","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2020,"SmallForward","Right","hip"
"918","Danny Green",241233,"2020-02-29","Lakers","","placed on IL with right hip injury","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2020,"ShootingGuard","Right","hip"
"919","Danny Green",241233,"2020-02-29","Lakers","","placed on IL with right hip injury","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2020,"SmallForward","Right","hip"
"920","Danny Green",121040,"2017-11-11","Spurs","","placed on IL for rest","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2017,"ShootingGuard","Right","rest"
"921","Danny Green",121040,"2017-11-11","Spurs","","placed on IL for rest","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2017,"SmallForward","Right","rest"
"922","Danny Green",231215,"2020-01-11","Lakers","","placed on IL with right hip injury","greenda02",TRUE,"2010-2021",12,"2009-10","2020-21","https://www.basketball-reference.com/players/g/greenda02.html",2020,"ShootingGuard","Right","hip"
